id,name,city,country,IATA_FFA,CIAO,Latitude,longitude,totalDegre,ID_metro,affil_ID,Lat_met,Lon_met
3493,Lafayette Rgnl,Lafayette,United States,LFT,KLFT,30.205278,-91.987611,1440,29180,"Faith Hope & Love Canc Ctr, Lafayette, IN USA,30.2203197479,-92.0170516968,Lafayette LA United States,96,657|1178,75|21|,Lafayette LA United States|Lafayette LA United States|",30.22032,-92.017052
3513,Lake Charles Rgnl,Lake Charles,United States,LCH,KLCH,30.126112,-93.223335,720,29340,"Rockefeller Wildlife Refuge, Louisiana Dept Wildlife & Fisheries, Grand Chenier, LA 70643 USA,29.7666702271,-92.9755096436,Grand Chenier LA United States,2,3378|3993,0|2|,Lake Charles LA United States|Grand Chenier LA United States|",29.76667,-92.97551
6132,Kingman Airport,Kingman,United States,IGM,IGM,35.2595,-113.938,1008,29420,"Rehab Walls, Marshall, AZ USA,34.460231781,-114.274772644,Lake Havasu City AZ United States,1,4434|5783,0|1|,Lake Havasu City AZ USA|Lake Havasu City AZ United States|",34.460232,-114.274773
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.1217,-76.2961,80,29540,"Franklin & Marshall Coll, Dept Geosci, Lancaster, PA 17604 USA,40.0237312317,-76.3317184448,Lancaster PA United States,36,980|2346|2704|4852|4892,27|5|4|0|0|,Lancaster PA United States|Strasburg PA United States|Millersville PA United States|Elizabethtow",40.023731,-76.331718
3544,Capital City,Lansing,United States,LAN,KLAN,42.7787,-84.587357,1952,29620,"Michigan State Univ, Eli Broad Grad Sch Management, Dept Management, E Lansing, MI 48824 USA,42.7374992371,-84.4837799072,East Lansing MI United States,2214,35|377|1037|3711|5416,2018|170|24|1|1|,East Lansing MI United States|Lansing MI United States|Oke",42.737499,-84.48378
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.3121,-105.675,80,29660,"Univ Wyoming, Dept Mol Biol, Laramie, WY 82071 USA,41.310798645,-105.590316773,Laramie WY United States,196,358,196|,Laramie WY United States|",41.310799,-105.590317
3691,Laredo Intl,Laredo,United States,LRD,KLRD,27.54375,-99.461556,960,29700,"Texas A&M Int, Behav Sci, Laredo, TX USA,27.5309200287,-99.5019989014,Laredo TX United States,7,2093,7|,Laredo TX United States|",27.53092,-99.501999
3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,77637.411911,29820,"Comprehens Canc Ctr Nevada, Las Vegas, NV USA,36.1719093323,-115.139968872,Las Vegas NV United States,183,395|1312|4585|6058|6454,162|18|1|1|1|,Las Vegas NV United States|Henderson NV United States|Las Vegas NV United States|Henderson NV United States|Bo",36.171909,-115.139969
3945,Lewiston Nez Perce Co,Lewiston,United States,LWS,KLWS,46.3745,-117.015389,960,30300,"Snake River Community Clin, Lewiston, ID USA,46.4186592102,-117.016647339,Lewiston ID United States,0,5924,0|,Lewiston ID United States|",46.418659,-117.016647
4017,Blue Grass,Lexington KY,United States,LEX,KLEX,38.0365,-84.605889,4867.5,30460,"Univ Kentucky, Dept Mech Engn, Lexington, KY 40506 USA,38.0485916138,-84.5003204346,Lexington KY United States,810,102,810|,Lexington KY United States|",38.048592,-84.50032
3543,Lincoln,Lincoln,United States,LNK,KLNK,40.850971,-96.75925,720,30700,"Univ Nebraska, Dept Biochem, Lincoln, NE 68588 USA,40.813621521,-96.7077407837,Lincoln NE United States,408,164,408|,Lincoln NE United States|",40.813622,-96.707741
3660,Adams Fld,Little Rock,United States,LIT,KLIT,34.729444,-92.224306,7042.666687,30780,"Univ Arkansas Med Sci, Dept Surg, Coll Med, Little Rock, AR 72205 USA,34.7486495972,-92.2744903564,Little Rock AR United States,473,208|1101|1763|2780|2943,431|26|10|4|2|,Little Rock AR United States|North Little Rock AR United States|Conway AR United St",34.74865,-92.27449
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.879802,-106.269415,80,31060,"Los Alamos Natl Lab, Los Alamos, NM 87545 USA,35.8806381226,-106.304389954,Los Alamos NM United States,715,104,715|,Los Alamos NM United States|",35.880638,-106.30439
3484,Los Angeles Intl,Los Angeles,United States,LAX,KLAX,33.942536,-118.408075,220184.500221,31080,"Univ Calif Los Angeles, Dept Med, Los Angeles, CA 90024 USA,34.0534896851,-118.245323181,Los Angeles CA United States,8062,9|43|108|319|364|493|527|611|624|679|808|922|940|1018|1054|1156|1424|1427|1509|1612|1716|1761|1809|1846|1954|1974|2050|2056|2115|21",34.05349,-118.245323
4014,Louisville International Airport,Louisville,United States,SDF,KSDF,38.174086,-85.736499,10134.000031,31140,"DermResearch PLLC, Louisville, KY USA,38.2548599243,-85.7664031982,Louisville KY United States,701,168|362|3741,514|185|2|,Louisville KY United States|New Albany IN United States|New Albany IN United States|",38.25486,-85.766403
3829,Lubbock Preston Smith Intl,Lubbock,United States,LBB,KLBB,33.663639,-101.822778,2254.666687,31180,"Texas Tech Univ, Dept Chem & Biochem, Lubbock, TX 79409 USA,33.5845108032,-101.84500885,Lubbock TX United States,180,385|3860,179|1|,Lubbock TX United States|Shallowater TX USA|",33.584511,-101.845009
5753,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,KLYH,37.3267,-79.2004,480,31340,"Centra Lynchburg Gen Hosp, Lynchburg, VA USA,37.4140205383,-79.1428375244,Lynchburg VA USA,5,1898,5|,Lynchburg VA USA|",37.414021,-79.142838
3754,Middle Georgia Rgnl,Macon,United States,MCN,KMCN,32.69285,-83.649211,480,31420,"Childrens Hosp MCCG, Macon, GA USA,32.839679718,-83.6275787354,Macon GA United States,34,1125|2539|2611|3037|3847|4373|6211|6595,22|2|4|3|2|1|0|0|,Macon GA United States|Abastumani GA USA|GA United States|GA United States|Macon GA United States|Mt Kanobi",32.83968,-83.627579
3459,Dane Co Rgnl Truax Fld,Madison,United States,MSN,KMSN,43.139858,-89.337514,4217.166672,31540,"Univ Wisconsin, Lab Archaeol Chem, Madison, WI 53706 USA,43.0424690247,-89.403968811,Madison WI United States,1945,40|2013|2283|4213|4247,1928|7|6|2|2|,Madison WI United States|Madison WI United States|Middleton WI United States|Stoughton WI United State",43.042469,-89.403969
5770,Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.3853,-74.2062,80,31660,"Trudeau Inst Inc, Saranac Lake, NY 12983 USA,44.3245315552,-74.1317901611,Saranac Lake NY United States,2,4082|6072,2|0|,Saranac Lake NY United States|Sarnac Lake NY USA|",44.324532,-74.13179
4050,Manhattan Reigonal,Manhattan,United States,MHK,KMHK,39.140972,-96.670833,960,31740,"Kansas State Univ, Manhattan, KS 66506 USA,39.1788101196,-96.5618362427,Manhattan KS United States,123,353,123|,Manhattan KS United States|",39.17881,-96.561836
6838,Sawyer International Airport,Marquette,United States,MQT,KMQT,46.353611,-87.395278,720,32100,"Marquette Fisheries Res Stn, Michigan Dept Nat Resources, Marquette, MI 49855 USA,46.545841217,-87.4136810303,Marquette MI United States,13,1274,13|,Marquette MI United States|",46.545841,-87.413681
2888,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ,18.255694,-67.148472,80,32420,"Univ Puerto Rico, Mayaguez, PR 00681 USA,18.2036800385,-67.1468963623,Mayaguez  Puerto Rico,37,606,37|,Mayaguez  Puerto Rico|",18.20368,-67.146896
3826,Mc Allen Miller Intl,Mcallen,United States,MFE,KMFE,26.175833,-98.238611,1545.333344,32580,"Univ Texas Pan Amer, Dept Psychol, Edinburg, TX 78539 USA,26.3011608124,-98.160697937,Edinburg TX United States,24,1298|3193|3219|5832,17|3|3|1|,Edinburg TX United States|London Court TX United States|McAllen TX United States|Mercedes TX USA|",26.301161,-98.160698
4101,Rogue Valley Intl Medford,Medford,United States,MFR,KMFR,42.374228,-122.8735,2080,32780,"Stroo Consulting LLC, Ashland, OR 97520 USA,42.1996688843,-122.717033386,Ashland OR United States,7,2779|3045,4|3|,Ashland OR United States|Medford OR United States|",42.199669,-122.717033
3473,Memphis Intl,Memphis,United States,MEM,KMEM,35.042417,-89.976667,13395.999939,32820,"FedEx World Headquarters, Memphis, TN 38125 USA,35.1497612,-90.0492477417,Memphis TN United States,452,187|2119|5688|6274|6688,443|7|1|1|0|,Memphis TN United States|Arlington TN United States|Germantown TN United States|Collierville TN USA|Memphis TN Uni",35.149761,-90.049248
7122,Merced Municipal Airport,Merced,United States,MCE,KMCE,37.284722,-120.513889,240,32900,"Univ California, Merced, CA 95340 USA,37.3012695313,-120.486198425,Merced CA United States,41,873,41|,Merced CA United States|",37.30127,-120.486198
3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,200738.216049,33100,"Univ Miami, Miller Sch Med, Dept Psychiat & Behav Sci, Miami, FL 33136 USA,25.774810791,-80.1977310181,Miami FL United States,1098,99|413|633|739|850|1175|1362|1460|1723|1908|1944|2005|2571|2600|2757|3069|3150|3163|3304|3305|3485|3598|3638|3657|3774|3780",25.774811,-80.197731
3717,General Mitchell Intl,Milwaukee,United States,MKE,KMKE,42.947222,-87.896583,15602.800003,33340,"Med Coll Wisconsin, Dept Biostat, Milwaukee, WI 53226 USA,43.041809082,-87.9068374634,Milwaukee WI United States,822,92|1389|2044|3841|4428|5413|5623|5747|6017|6509,802|11|4|2|1|0|0|0|1|1|,Milwaukee WI United States|Waukesha WI United States|Wauwatosa WI",43.041809,-87.906837
3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,60979.169266,33460,"Univ Minnesota, Minneapolis, MN USA,44.9790306091,-93.2649307251,Minneapolis MN United States,1996,41|261|1281|1663|1776|1958|2089|2199|2934|3210|3222|3309|3470|3639|3759|3955|3957|4311|4623|5018|5019|5175|5466|6066|6100|6289|6290|6291|6429|6480,1613|301",44.979031,-93.264931
3498,Minot Intl,Minot,United States,MOT,KMOT,48.259378,-101.280333,1208,33500,"Minot State Univ, Minot, ND USA,48.2361106873,-101.296066284,Minot ND United States,1,5468,1|,Minot ND United States|",48.236111,-101.296066
4216,Missoula Intl,Missoula,United States,MSO,KMSO,46.916306,-114.090556,1688,33540,"Univ Montana, Div Biol Sci, Missoula, MT 59812 USA,46.8727798462,-113.996231079,Missoula MT United States,96,549,96|,Missoula MT United States|",46.87278,-113.996231
3782,Mobile Rgnl,Mobile,United States,MOB,KMOB,30.691231,-88.242814,2145.299988,33660,"Univ S Alabama, Mobile, AL 36688 USA,30.6863899231,-88.053237915,Mobile AL United States,75,600|2602,71|4|,Mobile AL United States|Dauphin Island AL United States|",30.68639,-88.053238
3816,Modesto City Co Harry Sham,Modesto,United States,MOD,KMOD,37.625817,-120.954422,80,33700,"Calif State Univ Stanislaus, Dept Teacher Educ, Turlock, CA 95382 USA,37.495010376,-120.846420288,Turlock CA United States,2,2969|4539,1|1|,Turlock CA United States|Stanislaus CA USA|",37.49501,-120.84642
3732,Monroe Rgnl,Monroe,United States,MLU,KMLU,32.510864,-92.037689,1440,33740,"Delta Res Partners LLC, Monroe, LA USA,32.5098304749,-92.1187896729,Monroe LA United States,3,2174,3|,Monroe LA United States|",32.50983,-92.11879
4115,Montgomery Regional Airport,MONTGOMERY,United States,MGM,KMGM,32.300639,-86.393972,1680,33860,"Alabama Liver & Digest Specialists, Montgomery, AL USA,32.3801193237,-86.3006286621,Montgomery AL United States,10,1700,10|,Montgomery AL United States|",32.380119,-86.300629
4284,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,MGW,KMGW,39.642908,-79.916314,480,34060,"W Virginia Univ, Dept Polit Sci, Morgantown, WV 26506 USA,39.6303710938,-79.9578475952,Morgantown WV United States,286,294,286|,Morgantown WV United States|",39.630371,-79.957848
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.1695,-86.2382,240,34740,"NOAA GLERL, Lake Michigan Field Stn, Muskegon, MI 49441 USA,43.2342414856,-86.2459335327,Muskegon MI USA,41,888|3707,40|1|,Muskegon MI USA|Whitehall MI USA|",43.234241,-86.245934
3515,Myrtle Beach Intl,Myrtle Beach,United States,MYR,KMYR,33.67975,-78.928333,8785.5,34820,"Carolina Urol Res Ctr, Myrtle Beach, SC USA,33.693561554,-78.8826599121,Myrtle Beach SC United States,14,1542|2168,10|4|,Myrtle Beach SC United States|Conway SC United States|",33.693562,-78.88266
4012,Naples Muni,Naples,United States,APF,KAPF,26.152619,-81.775294,80,34940,"Bittman Biostat Inc, Naples, FL USA,26.1390895844,-81.795791626,Naples FL USA,0,4509,0|,Naples FL USA|",26.13909,-81.795792
3690,Nashville Intl,Nashville,United States,BNA,KBNA,36.124472,-86.678194,20855.199829,34980,"Vanderbilt Univ, Med Ctr, Dept Pediat Surg, Nashville, TN USA,36.1678390503,-86.7781600952,Nashville TN United States,1361,54|1322|2507|2577|4239|4386|4923,1333|16|5|3|2|1|1|,Nashville TN United States|Murfreesboro TN United States|Brentwood TN USA|Frank",36.167839,-86.77816
3730,Craven Co Rgnl,New Bern,United States,EWN,KEWN,35.072972,-77.042944,1200,35100,"USN Hosp Cherry Point, Havelock, NC USA,34.875579834,-76.9034500122,Havelock NC United States,2,4230|4465,1|1|,Havelock NC United States|Oriental NC USA|",34.87558,-76.90345
4006,Tweed-New Haven Airport,New Haven,United States,HVN,KHVN,41.26375,-72.886806,480,35300,"Yale Canc Ctr, Sect Med Oncol, New Haven, CT USA,41.3076210022,-72.924621582,New Haven CT United States,2068,34|344|661|1250|1684|2114|2548|2868|3062|3124|3856|5439|6547|6548|6668,1773|197|63|12|6|4|4|2|0|3|1|1|1|1|0|,New Haven CT United States|West Have",41.307621,-72.924622
3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,32552.647636,35380,"Louisiana State Univ Hlth Sci Ctr New Orleans, New Orleans, LA USA,29.9536991119,-90.0777511597,New Orleans LA United States,544,144|2094|4322|6076,536|7|1|0|,New Orleans LA United States|Covington LA United States|Metairie LA United States|Belle Chasse",29.953699,-90.077751
3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,340216.795471,35620,"Mem Sloan Kettering Canc Ctr, New York, NY USA,40.7820014954,-73.831703186,New York NY United States,10538,6|89|119|132|207|282|293|313|334|471|499|553|617|628|658|701|713|719|747|765|802|827|835|857|881|901|908|916|950|1040|1078|1111|1116|1157|1169|1220",40.782001,-73.831703
5748,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,KLBF,41.1262,-100.684,240,35820,"N Platte Orthopaed & Sports Med Associates, N Platte, NE USA,41.1363182068,-100.763328552,N Platte NE USA,1,5507,1|,N Platte NE USA|",41.136318,-100.763329
4067,Sarasota Bradenton Intl,Sarasota,United States,SRQ,KSRQ,27.395444,-82.554389,3587.333344,35840,"Mote Marine Lab, Sarasota, FL 34236 USA,27.3388805389,-82.5396270752,Sarasota FL United States,35,1014|2090|3680|4089|4612|4733|5697,25|6|2|0|1|1|0|,Sarasota FL United States|Bradenton FL United States|Tampa Bay FL USA|Venice FL USA|Gaines FL USA|Longboa",27.338881,-82.539627
3546,Massena Intl Richards Fld,Massena,United States,MSS,KMSS,44.935833,-74.845547,160,36300,"Clarkson Univ, Potsdam, NY USA,44.6698608398,-74.9858932495,Potsdam NY United States,27,1058|2775,25|2|,Potsdam NY United States|Canton NY United States|",44.669861,-74.985893
3863,Will Rogers World,Oklahoma City,United States,OKC,KOKC,35.393089,-97.600733,10049.333328,36420,"Med Ctr, US Dept Vet Affairs, Oklahoma City, OK 73104 USA,35.4720306396,-97.5210723877,Oklahoma City OK United States,551,216|239|1206|1960|5635,233|307|4|6|1|,Norman OK United States|Oklahoma City OK United States|Langston OK United States|Edmond OK Uni",35.472031,-97.521072
3454,Eppley Afld,Omaha,United States,OMA,KOMA,41.303167,-95.894069,8538.666595,36540,"Univ Nebraska Med Ctr, Eppley Canc Ctr, Nebraska Med Ctr, Omaha, NE USA,41.2606887817,-95.9405899048,Omaha NE United States,334,189|6091,333|1|,Omaha NE United States|Union NE USA|",41.260689,-95.94059
3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,88688.166611,36740,"Univ Cent Florida, Coll Business Adm, Orlando, FL 32816 USA,28.538230896,-81.3773880005,Orlando FL United States,228,361|1727|1748|4908|4909|4964|5452|6065|6162,203|10|9|1|1|1|1|1|1|,Orlando FL United States|Celebration FL USA|Winter Park FL United State",28.538231,-81.377388
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.7401,-87.1668,320,36980,"James Graham Brown Canc Ctr, Owensboro, KY USA,37.7742118835,-87.1135101318,Owensboro KY United States,6,2206,6|,Owensboro KY United States|",37.774212,-87.11351
3671,Melbourne Intl,Melbourne,United States,MLB,KMLB,28.102753,-80.645258,1200,37340,"Florida Inst Technol, Melbourne, FL 32901 USA,28.0794296265,-80.6071777344,Melbourne FL United States,22,1266|1818|3607|5591|5682,11|9|1|0|1|,Melbourne FL United States|Cape Canaveral FL USA|Brevard Co. FL United States|Rockledge IL USA|Titusville FL USA",28.07943,-80.607178
7669,Panama City-NW Florida Bea.,Panama City,United States,ECP,KECP,30.3417,-85.7973,1718.999969,37460,"Florida State Univ, Panama City, FL 32405 USA,30.1598701477,-85.6603317261,Panama City FL United States,3,1909,3|,Panama City FL United States|",30.15987,-85.660332
3564,Pensacola Rgnl,Pensacola,United States,PNS,KPNS,30.473425,-87.186611,5052,37860,"Naval Hosp Pensacola, Pensacola, FL USA,30.4208393097,-87.2172393799,Pensacola FL United States,16,1248|4220,14|2|,Pensacola FL United States|Gulf Breeze FL USA|",30.420839,-87.217239
4046,Peoria Regional,Peoria,United States,PIA,KPIA,40.664203,-89.693258,3630,37900,"Univ Illinois, Coll Med, Dept Neurol, Peoria, IL 61656 USA,40.6921386719,-89.5877609253,Peoria IL United States,51,804|2861,48|3|,Peoria IL United States|Metamora IL United States|",40.692139,-89.587761
3752,Philadelphia Intl,Philadelphia,United States,PHL,KPHL,39.871944,-75.241139,89391.631027,37980,"Fox Chase Canc Ctr, Philadelphia, PA 19111 USA,39.9691505432,-75.2064437866,Philadelphia PA United States,5329,10|270|426|487|522|637|729|740|746|752|792|831|1108|1224|1276|1338|1369|1372|1373|1439|1547|1556|1587|1590|1735|1867|1981|2213|2219|2240|2316|2",39.969151,-75.206444
3462,Phoenix Sky Harbor Intl,Phoenix,United States,PHX,KPHX,33.434278,-112.011583,82575.266815,38060,"Arizona State Univ, Sch Engn Matter Transport & Energy, Tempe, AZ 85287 USA,33.4255104065,-111.937423706,Tempe AZ United States,38206,3|15|94|160|243|517|554|998|1192|1885|1953|2012|2417|2564|2940|2942|3461|3462|3522|3597|3633|3706|4436|4437|4438|5711|68",33.42551,-111.937424
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.3827,-100.286,1920,38180,"Univ S Dakota, Souix Falls, SD USA,44.4361343384,-100.230529785,Souix Falls SD USA,1,4001|6346,0|1|,Pierre SD United States|Souix Falls SD USA|",44.436134,-100.23053
3570,Pittsburgh Intl,Pittsburgh,United States,PIT,KPIT,40.491467,-80.232872,20314.833328,38300,"Univ Pittsburgh, Dept Hist & Philosophy Sci, Pittsburgh, PA USA,40.4383392334,-79.997467041,Pittsburgh PA United States,3160,16|1645|1945|2445|3406|3641|3663|3947|4188|4356|4497|4498|4540|5030|5392|5527|5695|5707|5890|5921|6329|6576|6686,3124|7|7|5|1|2|1",40.438339,-79.997467
3771,Plattsburgh Intl,Plattsburgh,United States,PBG,KPBG,44.650944,-73.468139,1860,38460,"Hamilton Coll, Clinton, NY 13323 USA,44.7462081909,-73.6781768799,Clinton Co. NY United States,19,1316|2783,15|4|,Clinton Co. NY United States|Plattsburgh NY United States|",44.746208,-73.678177
2889,Mercedita,Ponce,Puerto Rico,PSE,TJPS,18.008306,-66.563028,600,38660,"Ponce Sch Med, AIDS Res Program, Ponce, PR USA,18.0116500854,-66.6144180298,Ponce PR USA,6,1998,6|,Ponce PR USA|",18.01165,-66.614418
5731,William R Fairchild International Airport,Port Angeles,United States,CLM,KCLM,48.1202,-123.5,80,38820,"Galaxy View Observ, Sequim, WA 98382 USA,48.0796508789,-123.103668213,Sequim WA USA,2,2623|6413,2|0|,Sequim WA USA|Harborview WA USA|",48.079651,-123.103668
3862,Portland Intl Jetport,Portland,United States,PWM,KPWM,43.646161,-70.309281,2440,38860,"Maine Med Ctr, Div Nephrol & Transplantat, Portland, ME 04102 USA,43.6591415405,-70.256652832,Portland ME United States,113,710|1247|1260|1429|1731|1891|4328|4484|4830|6305,51|20|18|14|0|7|0|1|1|1|,Portland ME United States|Scarborough ME United States|B",43.659142,-70.256653
3720,Portland Intl,Portland,United States,PDX,KPDX,45.588722,-122.5975,31705.833572,38900,"Oregon Hlth & Sci Univ, Portland, OR 97201 USA,45.5117912292,-122.675628662,Portland OR United States,1166,83|726|866|982|1951|2271|3665|3823|3824|3948|4713|4729|5132|5438|5746|5943|6448,1024|52|34|32|8|4|2|1|2|2|0|1|0|1|1|1|1|,Portland OR United States|",45.511791,-122.675629
3446,Ernest A Love Fld,Prescott,United States,PRC,KPRC,34.654472,-112.419583,240,39140,"Embry Riddle Aeronaut Univ, Dept Phys, Prescott, AZ 86301 USA,34.5414199829,-112.468727112,Prescott AZ United States,14,1133|2455|2565|3690|4960|6146,8|0|3|2|0|1|,Prescott AZ United States|Santa Fe AZ USA|Phoenix Metropolitan Are AZ USA|Sedona AZ USA|Dew",34.54142,-112.468727
3641,Theodore Francis Green State,Providence,United States,PVD,KPVD,41.732581,-71.420383,7628,39300,"Brown Univ, Alpert Med Sch, Dept Neurol, Providence, RI 02903 USA,41.8238716125,-71.4119873047,Providence RI United States,905,91|647|1153|1180|1957|2018|2179|2231|2337|2674|2965|3019|3506|3994|4033|4154|4528|4800|5332|5363|5501|5929|6152,754|69|22|16|0|",41.823872,-71.411987
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,40.218056,-111.722222,744,39340,"Brigham Young Univ, Provo, UT 84602 USA,40.2336997986,-111.668502808,Provo UT United States,188,386|1880|2269|6002,179|5|4|0|,Provo UT United States|Orem UT United States|Alpine UT USA|Utah Co. UT United States|",40.2337,-111.668503
3527,Pueblo Memorial,Pueblo,United States,PUB,KPUB,38.289085,-104.496572,80,39380,"Colorado State Univ Pueblo, Pueblo, CO USA,38.2638587952,-104.612373352,Pueblo CO United States,4,2170,4|,Pueblo CO United States|",38.263859,-104.612373
3944,Pullman-Moscow Rgnl,Pullman,United States,PUW,KPUW,46.743861,-117.109583,480,39420,"Washington State Univ, Pullman, WA 99164 USA,46.7301483154,-117.181472778,Pullman WA United States,137,432,137|,Pullman WA United States|",46.730148,-117.181473
5774,Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.9427,-91.1946,80,39500,"Culver Stockton Coll, Nat & Math Sci Div, Canton, MO 63435 USA,40.1340408325,-91.5190124512,Canton MO USA,2,4761|5927,1|1|,Canton MO USA|Quincy IL USA|",40.134041,-91.519012
3626,Raleigh Durham Intl,Raleigh-durham,United States,RDU,KRDU,35.877639,-78.787472,22988.866608,39580,"Next Level Solut, Raleigh, NC USA,35.7855110168,-78.6426696777,Raleigh NC United States,469,185|1009|1287|2015|2755|4823,423|23|15|5|3|0|,Raleigh NC United States|Morrisville NC United States|Cary NC United States|Apex NC USA|Wake Forest NC United States",35.785511,-78.64267
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.045278,-103.057222,1920,39660,"S Dakota Sch Mines & Technol, Dept Chem & Biol Engn, Rapid City, SD USA,44.081161499,-103.230888367,Rapid City SD United States,4,2452,4|,Rapid City SD United States|",44.081161,-103.230888
4098,Redding Muni,Redding,United States,RDD,KRDD,40.509,-122.293389,80,39820,"SETI Inst, Hat Creek, CA 94043 USA,40.7917289734,-121.506736755,Hat Creek CA USA,0,5887,0|,Hat Creek CA USA|",40.791729,-121.506737
3807,Reno Tahoe Intl,Reno,United States,RNO,KRNO,39.499108,-119.768108,7434.666626,39900,"Univ Nevada, Dept Psychiat, Reno, NV 89557 USA,39.527381897,-119.813438416,Reno NV United States,137,453|3469|6765,136|1|0|,Reno NV United States|Sparks NV United States|Incline Village NV USA|",39.527382,-119.813438
3608,Richmond Intl,Richmond,United States,RIC,KRIC,37.505167,-77.319667,9254.666565,40060,"Virginia Commonwealth Univ, Richmond, VA USA,37.5406990051,-77.4336471558,Richmond VA United States,775,115|707|2594|2750|3364|4685|5080,704|59|3|4|3|1|1|,Richmond VA United States|Richmond VA United States|Glen Allen VA United States|Ashland VA United S",37.540699,-77.433647
3734,Ontario Intl,Ontario,United States,ONT,KONT,34.056,-117.601194,12918.000069,40140,"Univ Calif Riverside, Riverside, CA 92521 USA,33.981628418,-117.373878479,Riverside CA United States,416,190|814|867|2175|2361|2494|2786|3755|3986|4114|4232|5171|5231|5744|6304|6457|6532,326|37|23|5|5|3|4|2|2|1|2|1|1|1|1|1|1|,Riverside CA United States|L",33.981628,-117.373878
4016,Roanoke Regional,Roanoke VA,United States,ROA,KROA,37.325472,-79.975417,3671.333344,40220,"DuPont Co Inc, Appl Stat Grp, Roanoke, VA USA,37.2715187073,-79.9405288696,Roanoke VA United States,26,1282|1948|4901,17|8|1|,Roanoke VA United States|Salem VA United States|Ferrum VA United States|",37.271519,-79.940529
4048,Rochester,Rochester,United States,RST,KRST,43.908283,-92.500014,968,40340,"Mayo Clin, Rochester, MN USA,44.0193481445,-92.4591522217,Rochester MN United States,1596,47,1596|,Rochester MN United States|",44.019348,-92.459152
3622,Greater Rochester Intl,Rochester,United States,ROC,KROC,43.118866,-77.672389,7361.333374,40380,"Univ Rochester, Med Ctr, Rochester, NY 14642 USA,43.1557998657,-77.616317749,Rochester NY United States,1128,53|1168|1205|1525|1753|2017|2079|2233|3360|4835|6083,1056|19|18|5|8|4|7|6|3|1|1|,Rochester NY United States|Brockport NY United States|Canandaigu",43.1558,-77.616318
4028,Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,42.195361,-89.097222,1328,40420,"ThermoFisher Sci, Rockford, IL 61105 USA,42.2668991089,-89.0783462524,Rockford IL United States,22,1162,22|,Rockford IL United States|",42.266899,-89.078346
5767,Rutland State Airport,Rutland,United States,RUT,KRUT,43.5294,-72.9496,80,40860,"Vermont Orthopaed Clin, Rutland, VT USA,43.6041107178,-73.0145874023,Rutland VT USA,3,4240|4451,2|1|,Rutland VT USA|Pittsford VT USA|",43.604111,-73.014587
3817,Sacramento Intl,Sacramento,United States,SMF,KSMF,38.695417,-121.590778,15547.199982,40900,"Baylor Coll Med, Davis, CA USA,38.5466918945,-121.744567871,Davis CA United States,1211,78|220|1410|1474|2066|2566|2792|2955|3249|3509|3511|3896|4074|4419|4459|4553|6151,819|341|5|15|7|4|4|3|2|2|2|2|2|1|1|1|0|,Davis CA United States|Sacramento Co. CA Uni",38.546692,-121.744568
4128,Mbs Intl,Saginaw,United States,MBS,KMBS,43.532913,-84.079647,1200,40980,"Saginaw Cty Mosquito Abatement Commiss, Saginaw, MI 48602 USA,43.4191818237,-83.9466705322,Saginaw MI United States,16,1512|4003,14|2|,Saginaw MI United States|University Ctr MI USA|",43.419182,-83.946671
4064,St George Muni,Saint George,United States,SGU,KSGU,37.090583,-113.593056,480,41100,"Dixie State Coll, Dept Sci, St George, UT 84770 USA,37.1090698242,-113.58329773,St George UT United States,1,4801,1|,St George UT United States|",37.10907,-113.583298
3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,27000.733292,41180,"Washington Univ, Sch Med, St Louis, MO 63130 USA,38.6277503967,-90.1995620728,St Louis MO United States,2850,23|1016|1172|2959|3675|3821|4249|4456|4715|4850|4884|5362|5410|5432|5967|5970|6472|6505|6506|6507,2784|28|17|3|2|2|2|1|1|1|1|1|1|1|1|1|0|1|1|1|,S",38.62775,-90.199562
